Product_ID,Product_Name,Category,Sector,Unit,Purchase_Price,Selling_Price,Current_Stock,Minimum_Stock,Maximum_Stock,Reorder_Level,Status,Description,Supplier_ID,Lead_Time_Days,Record_Type,Sale_ID,Business_ID,Date,Customer_ID,Quantity,Discount_Percent,Total_Amount,Payment_Mode,Payment_Status,Credit_Amount,Notes,Expense_ID,Amount,Is_Fixed,Customer_Name,Contact_Number,Customer_Type,Total_Credit_Sales,Total_Payments_Received,Outstanding_Amount,Last_Payment_Date,Days_Overdue,Vendor_ID,Vendor_Name,Material_Type,Total_Ordered_Amount,Total_Paid_Amount,Outstanding_Balance,Next_Payment_Date,Credit_Days_Allowed,Loan_ID,Loan_Provider,Principal_Amount,Interest_Rate,Tenure_Months,Monthly_EMI,Outstanding_Principal,Start_Date,Next_Due_Date,Loan_Type
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0434,BUS001,2026-07-05,CUST020,3.0,0.0,₹ 2550,Credit,Pending,₹ 2550,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0435,BUS001,2026-07-05,CUST022,1.0,0.0,₹ 2450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0436,BUS001,2026-07-05,CUST034,2.0,0.0,₹ 100,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0437,BUS001,2026-07-05,CUST025,4.0,0.0,₹ 540,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0438,BUS001,2026-07-05,CUST016,13.0,0.0,₹ 5525,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0439,BUS001,2026-07-05,CUST035,7.0,5.0,₹ 146,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0440,BUS001,2026-07-06,CUST030,1.0,0.0,₹ 850,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0441,BUS001,2026-07-06,CUST009,48.0,0.0,₹ 720,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0442,BUS001,2026-07-06,CUST015,5.0,0.0,₹ 250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0443,BUS001,2026-07-06,CUST018,4.0,0.0,₹ 3400,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0444,BUS001,2026-07-06,CUST034,10.0,0.0,₹ 2200,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0445,BUS001,2026-07-06,CUST034,3.0,0.0,₹ 7350,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0446,BUS001,2026-07-06,CUST002,45.0,0.0,₹ 675,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0447,BUS001,2026-07-06,CUST027,19.0,0.0,₹ 285,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0448,BUS001,2026-07-06,CUST005,3.0,5.0,₹ 627,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0449,BUS001,2026-07-07,CUST002,3.0,0.0,₹ 405,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0450,BUS001,2026-07-07,CUST030,5.0,0.0,₹ 675,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0451,BUS001,2026-07-07,CUST027,6.0,0.0,₹ 1320,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 520,,,,,,,,,Sale,SALE0452,BUS001,2026-07-07,CUST040,2.0,0.0,₹ 1040,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0453,BUS001,2026-07-07,CUST030,10.0,0.0,₹ 220,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0454,BUS001,2026-07-07,CUST024,3.0,0.0,₹ 150,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0455,BUS001,2026-07-07,CUST009,41.0,5.0,₹ 584,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0456,BUS001,2026-07-07,CUST028,6.0,0.0,₹ 1320,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0457,BUS001,2026-07-07,CUST023,4.0,0.0,₹ 1560,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0458,BUS001,2026-07-07,CUST003,49.0,10.0,₹ 661,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0459,BUS001,2026-07-07,CUST010,15.0,0.0,₹ 6375,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0460,BUS001,2026-07-07,CUST003,8.0,0.0,₹ 176,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0461,BUS001,2026-07-07,CUST005,9.0,5.0,₹ 3633,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0462,BUS001,2026-07-08,CUST015,37.0,0.0,₹ 555,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0463,BUS001,2026-07-08,CUST037,10.0,0.0,₹ 2200,Credit,Pending,₹ 2200,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE0464,BUS001,2026-07-08,CUST031,3.0,0.0,₹ 885,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0465,BUS001,2026-07-08,CUST029,5.0,0.0,₹ 1950,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0466,BUS001,2026-07-08,CUST028,5.0,0.0,₹ 250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0467,BUS001,2026-07-08,CUST036,7.0,0.0,₹ 1540,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0468,BUS001,2026-07-08,CUST006,4.0,0.0,₹ 200,Credit,Pending,₹ 200,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0469,BUS001,2026-07-08,CUST016,4.0,0.0,₹ 1700,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0470,BUS001,2026-07-08,CUST013,13.0,5.0,₹ 5248,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE0471,BUS001,2026-07-08,CUST006,4.0,0.0,₹ 1180,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0472,BUS001,2026-07-08,CUST025,6.0,0.0,₹ 132,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0473,BUS001,2026-07-08,CUST031,4.0,0.0,₹ 880,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0474,BUS001,2026-07-08,CUST034,6.0,0.0,₹ 2550,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0475,BUS001,2026-07-08,CUST039,8.0,0.0,₹ 176,Credit,Pending,₹ 176,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0476,BUS001,2026-07-08,CUST033,8.0,0.0,₹ 176,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0477,BUS001,2026-07-08,CUST024,2.0,0.0,₹ 1700,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0478,BUS001,2026-07-08,CUST028,26.0,10.0,₹ 351,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0479,BUS001,2026-07-08,CUST003,6.0,0.0,₹ 2550,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0480,BUS001,2026-07-08,CUST003,2.0,0.0,₹ 4900,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0481,BUS001,2026-07-08,CUST010,5.0,0.0,₹ 4250,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0482,BUS001,2026-07-08,CUST024,1.0,0.0,₹ 135,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0483,BUS001,2026-07-08,CUST031,2.0,0.0,₹ 180,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0484,BUS001,2026-07-09,CUST004,1.0,10.0,₹ 45,Credit,Pending,₹ 45,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0485,BUS001,2026-07-09,CUST015,22.0,0.0,₹ 330,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0486,BUS001,2026-07-09,CUST011,2.0,10.0,₹ 702,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0487,BUS001,2026-07-09,CUST029,9.0,0.0,₹ 1980,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0488,BUS001,2026-07-09,CUST032,5.0,0.0,₹ 12250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0489,BUS001,2026-07-09,CUST025,5.0,10.0,₹ 607,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0490,BUS001,2026-07-09,CUST030,10.0,5.0,₹ 2090,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0491,BUS001,2026-07-09,CUST001,9.0,0.0,₹ 198,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0492,BUS001,2026-07-09,CUST024,5.0,0.0,₹ 1100,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0493,BUS001,2026-07-09,CUST039,2.0,0.0,₹ 4900,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0494,BUS001,2026-07-09,CUST003,3.0,10.0,₹ 135,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 520,,,,,,,,,Sale,SALE0495,BUS001,2026-07-09,CUST025,3.0,0.0,₹ 1560,Credit,Pending,₹ 1560,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0496,BUS001,2026-07-09,CUST028,3.0,10.0,₹ 243,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0497,BUS001,2026-07-09,CUST035,4.0,10.0,₹ 792,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0498,BUS001,2026-07-09,CUST004,31.0,0.0,₹ 465,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0499,BUS001,2026-07-09,CUST014,4.0,0.0,₹ 3400,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0500,BUS001,2026-07-09,CUST037,4.0,0.0,₹ 1560,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0501,BUS001,2026-07-09,CUST040,2.0,10.0,₹ 90,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0502,BUS001,2026-07-09,CUST006,5.0,0.0,₹ 450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0503,BUS001,2026-07-10,CUST017,8.0,0.0,₹ 1760,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0504,BUS001,2026-07-10,CUST027,4.0,0.0,₹ 200,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0505,BUS001,2026-07-10,CUST035,11.0,0.0,₹ 165,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0506,BUS001,2026-07-10,CUST007,3.0,10.0,₹ 243,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0507,BUS001,2026-07-10,CUST001,30.0,0.0,₹ 450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0508,BUS001,2026-07-10,CUST013,2.0,0.0,₹ 270,Credit,Pending,₹ 270,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0509,BUS001,2026-07-10,CUST028,6.0,0.0,₹ 132,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0510,BUS001,2026-07-10,CUST016,18.0,0.0,₹ 270,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0511,BUS001,2026-07-10,CUST001,5.0,0.0,₹ 4250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0512,BUS001,2026-07-10,CUST034,5.0,5.0,₹ 2018,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0513,BUS001,2026-07-10,CUST021,15.0,0.0,₹ 6375,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE0514,BUS001,2026-07-10,CUST031,5.0,5.0,₹ 1401,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0515,BUS001,2026-07-10,CUST029,3.0,0.0,₹ 405,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0516,BUS001,2026-07-10,CUST023,12.0,0.0,₹ 5100,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0517,BUS001,2026-07-10,CUST030,2.0,0.0,₹ 180,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE0518,BUS001,2026-07-10,CUST005,1.0,0.0,₹ 295,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0519,BUS001,2026-07-10,CUST027,4.0,0.0,₹ 880,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0520,BUS001,2026-07-10,CUST034,9.0,10.0,₹ 178,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0521,BUS001,2026-07-10,CUST006,4.0,10.0,₹ 1404,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0522,BUS001,2026-07-11,CUST009,8.0,0.0,₹ 3400,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0523,BUS001,2026-07-11,CUST032,2.0,5.0,₹ 256,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0524,BUS001,2026-07-11,CUST033,1.0,5.0,₹ 2327,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0525,BUS001,2026-07-11,CUST023,2.0,0.0,₹ 4900,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0526,BUS001,2026-07-11,CUST032,2.0,0.0,₹ 44,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0527,BUS001,2026-07-11,CUST025,9.0,0.0,₹ 1980,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0528,BUS001,2026-07-11,CUST039,9.0,0.0,₹ 198,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0529,BUS001,2026-07-11,CUST028,4.0,0.0,₹ 9800,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0530,BUS001,2026-07-11,CUST033,6.0,0.0,₹ 1320,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0531,BUS001,2026-07-11,CUST037,5.0,0.0,₹ 1950,Credit,Pending,₹ 1950,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0532,BUS001,2026-07-11,CUST034,7.0,0.0,₹ 154,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0533,BUS001,2026-07-11,CUST030,1.0,0.0,₹ 850,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0534,BUS001,2026-07-11,CUST020,10.0,5.0,₹ 2090,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0535,BUS001,2026-07-11,CUST026,9.0,0.0,₹ 198,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0536,BUS001,2026-07-11,CUST019,8.0,5.0,₹ 167,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0537,BUS001,2026-07-11,CUST015,2.0,0.0,₹ 440,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0538,BUS001,2026-07-11,CUST012,4.0,5.0,₹ 836,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0539,BUS001,2026-07-11,CUST025,15.0,0.0,₹ 6375,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0540,BUS001,2026-07-11,CUST014,5.0,0.0,₹ 1100,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0541,BUS001,2026-07-11,CUST038,2.0,5.0,₹ 1615,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0542,BUS001,2026-07-11,CUST004,5.0,0.0,₹ 450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0543,BUS001,2026-07-11,CUST003,5.0,0.0,₹ 450,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0544,BUS001,2026-07-11,CUST015,7.0,10.0,₹ 567,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0545,BUS001,2026-07-11,CUST036,10.0,0.0,₹ 2200,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0546,BUS001,2026-07-11,CUST002,7.0,0.0,₹ 630,Credit,Pending,₹ 630,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0547,BUS001,2026-07-11,CUST035,4.0,0.0,₹ 88,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0548,BUS001,2026-07-11,CUST035,2.0,0.0,₹ 1700,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0549,BUS001,2026-07-12,CUST036,8.0,0.0,₹ 3400,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0550,BUS001,2026-07-12,CUST009,4.0,0.0,₹ 1700,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0551,BUS001,2026-07-12,CUST020,2.0,0.0,₹ 180,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0552,BUS001,2026-07-12,CUST034,5.0,0.0,₹ 675,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0553,BUS001,2026-07-12,CUST022,2.0,0.0,₹ 4900,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0554,BUS001,2026-07-12,CUST038,5.0,0.0,₹ 12250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
