Product_ID,Product_Name,Category,Sector,Unit,Purchase_Price,Selling_Price,Current_Stock,Minimum_Stock,Maximum_Stock,Reorder_Level,Status,Description,Supplier_ID,Lead_Time_Days,Record_Type,Sale_ID,Business_ID,Date,Customer_ID,Quantity,Discount_Percent,Total_Amount,Payment_Mode,Payment_Status,Credit_Amount,Notes,Expense_ID,Amount,Is_Fixed,Customer_Name,Business_Name,Contact_Number,Email,City,Customer_Type,Registration_Date,Customer_Rating,Outstanding_Amount,Vendor_ID,Vendor_Name,Material_Type,Total_Ordered_Amount,Total_Paid_Amount,Outstanding_Balance,Next_Payment_Date,Credit_Days_Allowed,Loan_ID,Loan_Provider,Principal_Amount,Interest_Rate,Tenure_Months,Monthly_EMI,Outstanding_Principal,Start_Date,Next_Due_Date,Loan_Type
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0459,BUS001,2026-07-02,CUST010,9.0,0.0,₹ 1458,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0460,BUS001,2026-07-02,CUST001,5.0,0.0,₹ 1885,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0461,BUS001,2026-07-02,CUST026,13.0,0.0,₹ 4901,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0462,BUS001,2026-07-02,CUST013,8.0,0.0,₹ 104,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0463,BUS001,2026-07-02,CUST033,38.0,0.0,₹ 342,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0464,BUS001,2026-07-03,CUST027,2.0,0.0,₹ 62,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0465,BUS001,2026-07-03,CUST019,12.0,5.0,₹ 4297,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0466,BUS001,2026-07-03,CUST001,2.0,0.0,₹ 62,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0467,BUS001,2026-07-03,CUST015,8.0,0.0,₹ 104,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0468,BUS001,2026-07-03,CUST034,1.0,0.0,₹ 31,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0469,BUS001,2026-07-03,CUST003,3.0,0.0,₹ 6318,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0470,BUS001,2026-07-03,CUST026,4.0,0.0,₹ 2712,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0471,BUS001,2026-07-03,CUST020,18.0,0.0,₹ 162,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0472,BUS001,2026-07-03,CUST002,3.0,0.0,₹ 39,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 316,,,,,,,,,Sale,SALE0473,BUS001,2026-07-03,CUST010,4.0,5.0,₹ 1200,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0474,BUS001,2026-07-03,CUST001,6.0,10.0,₹ 874,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0475,BUS001,2026-07-03,CUST015,9.0,0.0,₹ 1458,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0476,BUS001,2026-07-03,CUST030,39.0,0.0,₹ 351,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0477,BUS001,2026-07-03,CUST007,5.0,10.0,₹ 139,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0478,BUS001,2026-07-04,CUST028,5.0,5.0,₹ 147,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0479,BUS001,2026-07-04,CUST037,8.0,0.0,₹ 488,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0480,BUS001,2026-07-04,CUST028,4.0,0.0,₹ 380,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0481,BUS001,2026-07-04,CUST032,5.0,5.0,₹ 147,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0482,BUS001,2026-07-04,CUST037,15.0,0.0,₹ 5655,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0483,BUS001,2026-07-04,CUST038,8.0,0.0,₹ 104,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0484,BUS001,2026-07-04,CUST013,1.0,0.0,₹ 95,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0485,BUS001,2026-07-04,CUST007,49.0,0.0,₹ 441,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0486,BUS001,2026-07-04,CUST030,4.0,0.0,₹ 2712,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 440,,,,,,,,,Sale,SALE0487,BUS001,2026-07-04,CUST030,3.0,0.0,₹ 1320,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0488,BUS001,2026-07-04,CUST026,9.0,5.0,₹ 111,Credit,Pending,₹ 111,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0489,BUS001,2026-07-05,CUST033,39.0,5.0,₹ 333,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0490,BUS001,2026-07-05,CUST003,38.0,0.0,₹ 342,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0491,BUS001,2026-07-05,CUST033,8.0,10.0,₹ 1166,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0492,BUS001,2026-07-05,CUST026,6.0,0.0,₹ 78,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 316,,,,,,,,,Sale,SALE0493,BUS001,2026-07-05,CUST040,1.0,0.0,₹ 316,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0494,BUS001,2026-07-05,CUST013,3.0,0.0,₹ 486,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0495,BUS001,2026-07-05,CUST020,6.0,0.0,₹ 972,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0496,BUS001,2026-07-05,CUST027,5.0,5.0,₹ 769,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0497,BUS001,2026-07-05,CUST007,8.0,0.0,₹ 1296,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0498,BUS001,2026-07-05,CUST038,11.0,0.0,₹ 99,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0499,BUS001,2026-07-05,CUST027,13.0,0.0,₹ 4901,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0500,BUS001,2026-07-05,CUST013,12.0,0.0,₹ 4524,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0501,BUS001,2026-07-05,CUST020,4.0,0.0,₹ 648,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0502,BUS001,2026-07-05,CUST035,4.0,0.0,₹ 380,Credit,Pending,₹ 380,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0503,BUS001,2026-07-06,CUST007,11.0,10.0,₹ 89,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0504,BUS001,2026-07-06,CUST004,3.0,5.0,₹ 6002,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0505,BUS001,2026-07-06,CUST018,6.0,0.0,₹ 2262,Credit,Pending,₹ 2262,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0506,BUS001,2026-07-06,CUST013,3.0,0.0,₹ 93,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0507,BUS001,2026-07-06,CUST027,4.0,0.0,₹ 2712,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0508,BUS001,2026-07-06,CUST005,38.0,0.0,₹ 342,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0509,BUS001,2026-07-06,CUST013,5.0,0.0,₹ 155,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 316,,,,,,,,,Sale,SALE0510,BUS001,2026-07-06,CUST001,2.0,0.0,₹ 632,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0511,BUS001,2026-07-06,CUST003,10.0,0.0,₹ 1620,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0512,BUS001,2026-07-06,CUST002,36.0,0.0,₹ 324,Credit,Pending,₹ 324,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0513,BUS001,2026-07-06,CUST029,9.0,0.0,₹ 117,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0514,BUS001,2026-07-07,CUST014,9.0,5.0,₹ 521,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0515,BUS001,2026-07-07,CUST029,26.0,0.0,₹ 234,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0516,BUS001,2026-07-07,CUST012,2.0,0.0,₹ 26,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0517,BUS001,2026-07-07,CUST023,3.0,0.0,₹ 6318,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0518,BUS001,2026-07-07,CUST027,4.0,0.0,₹ 244,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0519,BUS001,2026-07-07,CUST026,4.0,10.0,₹ 716,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0520,BUS001,2026-07-07,CUST029,2.0,0.0,₹ 324,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0521,BUS001,2026-07-07,CUST005,10.0,5.0,₹ 579,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0522,BUS001,2026-07-07,CUST023,2.0,0.0,₹ 324,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0523,BUS001,2026-07-07,CUST001,31.0,0.0,₹ 279,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0524,BUS001,2026-07-08,CUST006,9.0,0.0,₹ 117,Credit,Pending,₹ 117,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0525,BUS001,2026-07-08,CUST022,4.0,0.0,₹ 244,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0526,BUS001,2026-07-08,CUST012,6.0,0.0,₹ 366,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 316,,,,,,,,,Sale,SALE0527,BUS001,2026-07-08,CUST008,2.0,5.0,₹ 600,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0528,BUS001,2026-07-08,CUST018,10.0,0.0,₹ 1620,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0529,BUS001,2026-07-08,CUST005,5.0,0.0,₹ 810,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0530,BUS001,2026-07-08,CUST017,10.0,0.0,₹ 610,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0531,BUS001,2026-07-08,CUST002,8.0,0.0,₹ 104,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0532,BUS001,2026-07-08,CUST033,6.0,0.0,₹ 972,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0533,BUS001,2026-07-08,CUST024,48.0,0.0,₹ 432,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0534,BUS001,2026-07-08,CUST022,6.0,0.0,₹ 366,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0535,BUS001,2026-07-08,CUST013,4.0,0.0,₹ 244,Credit,Pending,₹ 244,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0536,BUS001,2026-07-08,CUST027,7.0,0.0,₹ 1134,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0537,BUS001,2026-07-09,CUST020,10.0,5.0,₹ 123,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0538,BUS001,2026-07-09,CUST037,8.0,10.0,₹ 93,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0539,BUS001,2026-07-09,CUST017,10.0,0.0,₹ 610,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0540,BUS001,2026-07-09,CUST008,3.0,0.0,₹ 6318,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0541,BUS001,2026-07-09,CUST031,4.0,0.0,₹ 52,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0542,BUS001,2026-07-09,CUST036,44.0,0.0,₹ 396,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0543,BUS001,2026-07-09,CUST006,6.0,10.0,₹ 329,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0544,BUS001,2026-07-09,CUST022,5.0,0.0,₹ 810,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0545,BUS001,2026-07-09,CUST036,14.0,0.0,₹ 5278,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0546,BUS001,2026-07-09,CUST012,7.0,10.0,₹ 81,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0547,BUS001,2026-07-09,CUST031,6.0,0.0,₹ 78,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0548,BUS001,2026-07-09,CUST001,4.0,0.0,₹ 124,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0549,BUS001,2026-07-09,CUST002,1.0,0.0,₹ 31,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0550,BUS001,2026-07-09,CUST012,1.0,0.0,₹ 199,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0551,BUS001,2026-07-09,CUST024,5.0,0.0,₹ 810,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0552,BUS001,2026-07-09,CUST024,3.0,0.0,₹ 1131,Credit,Pending,₹ 1131,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0553,BUS001,2026-07-09,CUST024,30.0,5.0,₹ 256,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0554,BUS001,2026-07-10,CUST029,3.0,0.0,₹ 6318,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0555,BUS001,2026-07-10,CUST028,32.0,5.0,₹ 273,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0556,BUS001,2026-07-10,CUST032,9.0,0.0,₹ 1458,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 316,,,,,,,,,Sale,SALE0557,BUS001,2026-07-10,CUST003,3.0,5.0,₹ 900,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0558,BUS001,2026-07-10,CUST032,3.0,0.0,₹ 93,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0559,BUS001,2026-07-10,CUST037,2.0,0.0,₹ 122,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0560,BUS001,2026-07-10,CUST027,3.0,0.0,₹ 597,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0561,BUS001,2026-07-10,CUST026,8.0,0.0,₹ 104,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0562,BUS001,2026-07-10,CUST001,14.0,0.0,₹ 5278,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0563,BUS001,2026-07-10,CUST014,6.0,0.0,₹ 2262,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0564,BUS001,2026-07-10,CUST035,1.0,0.0,₹ 95,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0565,BUS001,2026-07-11,CUST034,45.0,10.0,₹ 364,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0566,BUS001,2026-07-11,CUST033,9.0,0.0,₹ 117,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0567,BUS001,2026-07-11,CUST005,1.0,0.0,₹ 2106,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 316,,,,,,,,,Sale,SALE0568,BUS001,2026-07-11,CUST032,2.0,0.0,₹ 632,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0569,BUS001,2026-07-11,CUST032,1.0,0.0,₹ 678,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0570,BUS001,2026-07-11,CUST021,2.0,0.0,₹ 190,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0571,BUS001,2026-07-11,CUST011,3.0,0.0,₹ 486,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0572,BUS001,2026-07-11,CUST002,32.0,0.0,₹ 288,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0573,BUS001,2026-07-11,CUST022,2.0,0.0,₹ 4212,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0574,BUS001,2026-07-11,CUST036,3.0,0.0,₹ 2034,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0575,BUS001,2026-07-11,CUST010,15.0,10.0,₹ 5089,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0576,BUS001,2026-07-11,CUST013,8.0,0.0,₹ 104,Credit,Pending,₹ 104,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0577,BUS001,2026-07-11,CUST002,2.0,0.0,₹ 122,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0578,BUS001,2026-07-12,CUST032,9.0,0.0,₹ 549,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
